id,image_path,temp_field_path,T_avg,split
0159,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0159.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0159.npy,306.2564392089844,train
0160,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0160.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0160.npy,306.04547119140625,train
0162,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0162.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0162.npy,306.04547119140625,train
0164,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0164.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0164.npy,304.12237548828125,train
0165,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0165.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0165.npy,304.12237548828125,train
0166,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0166.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0166.npy,304.12237548828125,train
0167,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0167.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0167.npy,304.12237548828125,train
0168,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0168.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0168.npy,322.159912109375,train
0169,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0169.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0169.npy,322.159912109375,train
0170,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0170.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0170.npy,322.159912109375,train
0171,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0171.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0171.npy,322.159912109375,train
0172,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0172.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0172.npy,319.606689453125,train
0173,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0173.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0173.npy,319.606689453125,train
0174,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0174.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0174.npy,319.606689453125,train
0175,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0175.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0175.npy,319.606689453125,train
0176,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0176.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0176.npy,318.89703369140625,train
0177,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0177.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0177.npy,318.89703369140625,train
0179,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0179.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0179.npy,318.89703369140625,train
0180,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0180.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0180.npy,320.052001953125,train
0181,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0181.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0181.npy,320.052001953125,train
0182,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0182.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0182.npy,320.052001953125,train
0183,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0183.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0183.npy,320.052001953125,train
0184,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0184.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0184.npy,319.7104187011719,train
0185,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0185.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0185.npy,319.7104187011719,train
0187,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0187.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0187.npy,319.7104187011719,train
0188,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0188.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0188.npy,319.8732604980469,train
0190,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0190.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0190.npy,319.8732604980469,train
0192,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0192.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0192.npy,317.85650634765625,train
0193,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0193.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0193.npy,317.85650634765625,train
0194,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0194.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0194.npy,317.85650634765625,train
0195,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0195.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0195.npy,317.85650634765625,train
0196,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0196.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0196.npy,308.59625244140625,train
0197,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0197.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0197.npy,308.59625244140625,train
0199,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0199.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0199.npy,308.59625244140625,train
0200,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0200.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0200.npy,308.0723876953125,train
0201,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0201.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0201.npy,308.0723876953125,train
0202,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0202.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0202.npy,308.0723876953125,train
0203,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0203.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0203.npy,308.0723876953125,train
0204,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0204.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0204.npy,307.59423828125,train
0205,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0205.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0205.npy,307.59423828125,train
0207,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0207.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0207.npy,307.59423828125,train
0208,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0208.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0208.npy,307.4443359375,train
0210,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0210.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0210.npy,307.4443359375,train
0211,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0211.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0211.npy,307.4443359375,train
0212,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0212.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0212.npy,308.2061462402344,train
0213,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0213.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0213.npy,308.2061462402344,train
0214,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0214.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0214.npy,308.2061462402344,train
0215,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0215.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0215.npy,308.2061462402344,train
0216,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0216.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0216.npy,308.23077392578125,train
0218,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0218.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0218.npy,308.23077392578125,train
0219,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0219.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0219.npy,308.23077392578125,train
0220,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0220.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0220.npy,307.1069641113281,train
0221,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0221.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0221.npy,307.1069641113281,train
0222,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0222.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0222.npy,307.1069641113281,train
0223,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0223.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0223.npy,307.1069641113281,train
0225,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0225.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0225.npy,305.64471435546875,train
0226,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0226.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0226.npy,305.64471435546875,train
0227,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0227.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0227.npy,305.64471435546875,train
0229,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0229.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0229.npy,305.10992431640625,train
0230,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0230.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0230.npy,305.10992431640625,train
0231,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0231.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0231.npy,305.10992431640625,train
0232,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0232.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0232.npy,304.7879333496094,train
0233,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0233.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0233.npy,304.7879333496094,train
0235,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0235.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0235.npy,304.7879333496094,train
0236,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0236.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0236.npy,304.5080261230469,train
0237,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0237.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0237.npy,304.5080261230469,train
0238,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0238.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0238.npy,304.5080261230469,train
0239,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0239.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0239.npy,304.5080261230469,train
0240,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0240.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0240.npy,305.01141357421875,train
0241,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0241.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0241.npy,305.01141357421875,train
0242,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0242.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0242.npy,305.01141357421875,train
0243,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0243.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0243.npy,305.01141357421875,train
0244,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0244.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0244.npy,305.99420166015625,train
0245,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0245.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0245.npy,305.99420166015625,train
0246,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0246.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0246.npy,305.99420166015625,train
0247,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0247.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0247.npy,305.99420166015625,train
0248,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0248.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0248.npy,304.8702392578125,train
0249,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0249.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0249.npy,304.8702392578125,train
0250,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0250.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0250.npy,304.8702392578125,train
0251,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0251.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0251.npy,304.8702392578125,train
0252,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0252.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0252.npy,318.330810546875,train
0253,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0253.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0253.npy,318.330810546875,train
0254,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0254.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0254.npy,318.330810546875,train
0256,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0256.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0256.npy,318.7767639160156,train
0257,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0257.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0257.npy,318.7767639160156,train
0258,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0258.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0258.npy,318.7767639160156,train
0259,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0259.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0259.npy,318.7767639160156,train
0260,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0260.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0260.npy,319.47076416015625,train
0261,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0261.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0261.npy,319.47076416015625,train
0262,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0262.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0262.npy,319.47076416015625,train
0263,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0263.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0263.npy,319.47076416015625,train
0264,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0264.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0264.npy,320.16925048828125,train
0265,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0265.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0265.npy,320.16925048828125,train
0266,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0266.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0266.npy,320.16925048828125,train
0267,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0267.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0267.npy,320.16925048828125,train
0268,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0268.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0268.npy,319.47076416015625,train
0269,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0269.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0269.npy,319.47076416015625,train
0270,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0270.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0270.npy,319.47076416015625,train
0271,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0271.npy,D:\Diff_Topo\开源\topodiff-main\data\flow_channels_1764_train\data_0271.npy,319.47076416015625,train
